road_id,section_id,lane_id,s,lane_type,is_junction,x,y,z,yaw,width,left_x,left_y,right_x,right_y,left_marking,left_color,right_marking,right_color
19,0,-2,0.0,Driving,False,-78.076,27.967,0.0,0.159,3.5,-78.071,26.217,-78.081,29.717,Broken,White,Solid,White
19,0,-1,0.0,Driving,False,-78.066,24.467,0.0,0.159,3.5,-78.061,22.717,-78.071,26.217,Solid,Yellow,Broken,White
19,0,4,0.0,Driving,False,-78.044,16.467,0.0,180.159,3.5,-78.049,18.217,-78.039,14.717,Solid,Yellow,Broken,White
19,0,5,0.0,Driving,False,-78.034,12.967,0.0,180.159,3.5,-78.039,14.717,-78.029,11.217,Broken,White,Solid,White
19,0,-2,1.0,Driving,False,-77.076,27.97,0.0,0.159,3.5,-77.071,26.22,-77.081,29.72,Broken,White,Solid,White
19,0,-1,1.0,Driving,False,-77.066,24.47,0.0,0.159,3.5,-77.061,22.72,-77.071,26.22,Solid,Yellow,Broken,White
19,0,4,1.0,Driving,False,-77.044,16.47,0.0,180.159,3.5,-77.049,18.22,-77.039,14.72,Solid,Yellow,Broken,White
19,0,5,1.0,Driving,False,-77.034,12.97,0.0,180.159,3.5,-77.039,14.72,-77.029,11.22,Broken,White,Solid,White
19,0,-2,2.0,Driving,False,-76.076,27.973,0.0,0.159,3.5,-76.071,26.223,-76.081,29.723,Broken,White,Solid,White
19,0,-1,2.0,Driving,False,-76.066,24.473,0.0,0.159,3.5,-76.061,22.723,-76.071,26.223,Solid,Yellow,Broken,White
19,0,4,2.0,Driving,False,-76.044,16.473,0.0,180.159,3.5,-76.049,18.223,-76.039,14.723,Solid,Yellow,Broken,White
19,0,5,2.0,Driving,False,-76.034,12.973,0.0,180.159,3.5,-76.039,14.723,-76.029,11.223,Broken,White,Solid,White
19,0,-2,3.0,Driving,False,-75.076,27.975,0.0,0.159,3.5,-75.071,26.225,-75.081,29.725,Broken,White,Solid,White
19,0,-1,3.0,Driving,False,-75.066,24.475,0.0,0.159,3.5,-75.061,22.725,-75.071,26.225,Solid,Yellow,Broken,White
19,0,4,3.0,Driving,False,-75.044,16.475,0.0,180.159,3.5,-75.049,18.225,-75.039,14.725,Solid,Yellow,Broken,White
19,0,5,3.0,Driving,False,-75.034,12.975,0.0,180.159,3.5,-75.039,14.725,-75.029,11.226,Broken,White,Solid,White
19,0,-2,4.0,Driving,False,-74.076,27.978,0.0,0.159,3.5,-74.071,26.228,-74.081,29.728,Broken,White,Solid,White
19,0,-1,4.0,Driving,False,-74.066,24.478,0.0,0.159,3.5,-74.061,22.728,-74.071,26.228,Solid,Yellow,Broken,White
19,0,4,4.0,Driving,False,-74.044,16.478,0.0,180.159,3.5,-74.049,18.228,-74.039,14.728,Solid,Yellow,Broken,White
19,0,5,4.0,Driving,False,-74.034,12.978,0.0,180.159,3.5,-74.039,14.728,-74.029,11.228,Broken,White,Solid,White
19,0,-2,5.0,Driving,False,-73.076,27.981,0.0,0.159,3.5,-73.071,26.231,-73.081,29.731,Broken,White,Solid,White
19,0,-1,5.0,Driving,False,-73.066,24.481,0.0,0.159,3.5,-73.061,22.731,-73.071,26.231,Solid,Yellow,Broken,White
19,0,4,5.0,Driving,False,-73.044,16.481,0.0,180.159,3.5,-73.049,18.231,-73.039,14.731,Solid,Yellow,Broken,White
19,0,5,5.0,Driving,False,-73.034,12.981,0.0,180.159,3.5,-73.039,14.731,-73.029,11.231,Broken,White,Solid,White
19,0,-2,6.0,Driving,False,-72.076,27.984,0.0,0.159,3.5,-72.071,26.234,-72.081,29.734,Broken,White,Solid,White
19,0,-1,6.0,Driving,False,-72.066,24.484,0.0,0.159,3.5,-72.061,22.734,-72.071,26.234,Solid,Yellow,Broken,White
19,0,4,6.0,Driving,False,-72.044,16.484,0.0,180.159,3.5,-72.049,18.234,-72.039,14.734,Solid,Yellow,Broken,White
19,0,5,6.0,Driving,False,-72.034,12.984,0.0,180.159,3.5,-72.039,14.734,-72.029,11.234,Broken,White,Solid,White
19,0,-2,7.0,Driving,False,-71.076,27.987,0.0,0.159,3.5,-71.071,26.237,-71.081,29.737,Broken,White,Solid,White
19,0,-1,7.0,Driving,False,-71.066,24.487,0.0,0.159,3.5,-71.061,22.737,-71.071,26.237,Solid,Yellow,Broken,White
19,0,4,7.0,Driving,False,-71.044,16.487,0.0,180.159,3.5,-71.049,18.237,-71.039,14.737,Solid,Yellow,Broken,White
19,0,5,7.0,Driving,False,-71.034,12.987,0.0,180.159,3.5,-71.039,14.737,-71.029,11.237,Broken,White,Solid,White
19,0,-2,8.0,Driving,False,-70.076,27.989,0.0,0.159,3.5,-70.071,26.239,-70.081,29.739,Broken,White,Solid,White
19,0,-1,8.0,Driving,False,-70.066,24.489,0.0,0.159,3.5,-70.061,22.739,-70.071,26.239,Solid,Yellow,Broken,White
19,0,4,8.0,Driving,False,-70.044,16.489,0.0,180.159,3.5,-70.049,18.239,-70.039,14.739,Solid,Yellow,Broken,White
19,0,5,8.0,Driving,False,-70.034,12.989,0.0,180.159,3.5,-70.039,14.739,-70.029,11.239,Broken,White,Solid,White
19,0,-2,9.0,Driving,False,-69.076,27.992,0.0,0.159,3.5,-69.071,26.242,-69.081,29.742,Broken,White,Solid,White
19,0,-1,9.0,Driving,False,-69.066,24.492,0.0,0.159,3.5,-69.061,22.742,-69.071,26.242,Solid,Yellow,Broken,White
19,0,4,9.0,Driving,False,-69.044,16.492,0.0,180.159,3.5,-69.049,18.242,-69.039,14.742,Solid,Yellow,Broken,White
19,0,5,9.0,Driving,False,-69.034,12.992,0.0,180.159,3.5,-69.039,14.742,-69.029,11.242,Broken,White,Solid,White
19,0,-2,10.0,Driving,False,-68.076,27.995,0.0,0.159,3.5,-68.071,26.245,-68.081,29.745,Broken,White,Solid,White
19,0,-1,10.0,Driving,False,-68.066,24.495,0.0,0.159,3.5,-68.061,22.745,-68.071,26.245,Solid,Yellow,Broken,White
19,0,4,10.0,Driving,False,-68.044,16.495,0.0,180.159,3.5,-68.049,18.245,-68.039,14.745,Solid,Yellow,Broken,White
19,0,5,10.0,Driving,False,-68.034,12.995,0.0,180.159,3.5,-68.039,14.745,-68.029,11.245,Broken,White,Solid,White
19,0,-2,11.0,Driving,False,-67.076,27.998,0.0,0.159,3.5,-67.071,26.248,-67.081,29.748,Broken,White,Solid,White
19,0,-1,11.0,Driving,False,-67.066,24.498,0.0,0.159,3.5,-67.061,22.748,-67.071,26.248,Solid,Yellow,Broken,White
19,0,4,11.0,Driving,False,-67.044,16.498,0.0,180.159,3.5,-67.049,18.248,-67.039,14.748,Solid,Yellow,Broken,White
19,0,5,11.0,Driving,False,-67.034,12.998,0.0,180.159,3.5,-67.039,14.748,-67.029,11.248,Broken,White,Solid,White
780,0,1,0.0,Driving,True,-114.233,43.821,0.0,90.642,3.5,-112.483,43.841,-115.983,43.801,Broken,White,Solid,White
780,0,1,1.0,Driving,True,-114.222,42.821,0.0,90.642,3.5,-112.472,42.841,-115.971,42.801,Broken,White,Solid,White
780,0,1,2.0,Driving,True,-114.21,41.821,0.0,90.642,3.5,-112.46,41.841,-115.96,41.802,Broken,White,Solid,White
780,0,1,3.0,Driving,True,-114.199,40.821,0.0,90.642,3.5,-112.449,40.84,-115.949,40.801,NONE,White,NONE,White
780,0,1,4.0,Driving,True,-114.188,39.821,0.0,90.642,3.5,-112.438,39.84,-115.938,39.801,NONE,White,NONE,White
780,0,1,5.0,Driving,True,-114.177,38.821,0.0,90.642,3.5,-112.427,38.841,-115.927,38.801,NONE,White,NONE,White
780,0,1,6.0,Driving,True,-114.166,37.821,0.0,90.642,3.5,-112.416,37.841,-115.915,37.801,NONE,White,NONE,White
780,0,1,7.0,Driving,True,-114.154,36.821,0.0,90.642,3.5,-112.404,36.841,-115.904,36.801,NONE,White,NONE,White
780,0,1,8.0,Driving,True,-114.143,35.821,0.0,90.642,3.5,-112.393,35.841,-115.893,35.801,NONE,White,NONE,White
780,0,1,9.0,Driving,True,-114.132,34.821,0.0,90.642,3.5,-112.382,34.841,-115.882,34.802,NONE,White,NONE,White
780,0,1,10.0,Driving,True,-114.112,33.77,0.0,92.334,3.5,-112.364,33.841,-115.861,33.698,NONE,White,NONE,White
780,0,1,11.0,Driving,True,-114.034,32.667,0.0,95.799,3.5,-112.293,32.844,-115.775,32.49,NONE,White,NONE,White
780,0,1,12.0,Driving,True,-113.889,31.571,0.0,99.265,3.5,-112.162,31.852,-115.616,31.289,NONE,White,NONE,White
780,0,1,13.0,Driving,True,-113.678,30.485,0.0,102.731,3.5,-111.971,30.871,-115.385,30.1,NONE,White,NONE,White
780,0,1,14.0,Driving,True,-113.402,29.415,0.0,106.197,3.5,-111.721,29.903,-115.082,28.927,NONE,White,NONE,White
780,0,1,15.0,Driving,True,-113.061,28.363,0.0,109.663,3.5,-111.413,28.952,-114.709,27.774,NONE,White,NONE,White
780,0,1,16.0,Driving,True,-112.658,27.333,0.0,113.129,3.5,-111.049,28.021,-114.267,26.646,NONE,White,NONE,White
780,0,1,17.0,Driving,True,-112.193,26.33,0.0,116.595,3.5,-110.628,27.113,-113.758,25.547,NONE,White,NONE,White
780,0,1,18.0,Driving,True,-111.668,25.357,0.0,120.06,3.5,-110.154,26.233,-113.183,24.48,NONE,White,NONE,White
780,0,1,19.0,Driving,True,-111.086,24.417,0.0,123.526,3.5,-109.627,25.383,-112.545,23.45,NONE,White,NONE,White
780,0,1,20.0,Driving,True,-110.448,23.514,0.0,126.992,3.5,-109.05,24.567,-111.845,22.461,NONE,White,NONE,White
780,0,1,21.0,Driving,True,-109.756,22.651,0.0,130.458,3.5,-108.424,23.787,-111.087,21.516,NONE,White,NONE,White
780,0,1,22.0,Driving,True,-109.013,21.832,0.0,133.924,3.5,-107.753,23.046,-110.274,20.618,NONE,White,NONE,White
780,0,1,23.0,Driving,True,-108.22,21.058,0.0,137.497,3.5,-107.037,22.348,-109.402,19.768,NONE,White,NONE,White
780,0,1,24.0,Driving,True,-107.378,20.334,0.0,141.097,3.5,-106.279,21.696,-108.477,18.972,NONE,White,NONE,White
780,0,1,25.0,Driving,True,-106.493,19.664,0.0,144.698,3.5,-105.482,21.093,-107.504,18.236,NONE,White,NONE,White
780,0,1,26.0,Driving,True,-105.568,19.052,0.0,148.298,3.5,-104.648,20.541,-106.487,17.563,NONE,White,NONE,White
780,0,1,27.0,Driving,True,-104.606,18.499,0.0,151.899,3.5,-103.781,20.042,-105.43,16.955,NONE,White,NONE,White
780,0,1,28.0,Driving,True,-103.611,18.007,0.0,155.499,3.5,-102.885,19.599,-104.337,16.415,NONE,White,NONE,White
780,0,1,29.0,Driving,True,-102.587,17.579,0.0,159.1,3.5,-101.963,19.214,-103.211,15.944,NONE,White,NONE,White
780,0,1,30.0,Driving,True,-101.538,17.216,0.0,162.701,3.5,-101.018,18.886,-102.059,15.545,NONE,White,NONE,White
780,0,1,31.0,Driving,True,-100.469,16.919,0.0,166.301,3.5,-100.054,18.619,-100.883,15.219,NONE,White,NONE,White
780,0,1,32.0,Driving,True,-99.383,16.69,0.0,169.902,3.5,-99.076,18.413,-99.69,14.967,NONE,White,NONE,White
780,0,1,33.0,Driving,True,-98.285,16.53,0.0,173.502,3.5,-98.087,18.269,-98.483,14.791,NONE,White,NONE,White
780,0,1,34.0,Driving,True,-97.179,16.439,0.0,177.103,3.5,-97.09,18.187,-97.267,14.691,NONE,White,NONE,White
780,0,1,35.0,Driving,True,-96.086,16.417,0.0,-179.841,3.5,-96.091,18.167,-96.081,14.667,NONE,White,NONE,White
780,0,1,36.0,Driving,True,-95.086,16.42,0.0,-179.841,3.5,-95.091,18.17,-95.081,14.67,NONE,White,NONE,White
780,0,1,37.0,Driving,True,-94.086,16.423,0.0,-179.841,3.5,-94.091,18.173,-94.081,14.673,NONE,White,NONE,White
780,0,1,38.0,Driving,True,-93.086,16.425,0.0,-179.841,3.5,-93.091,18.175,-93.081,14.675,NONE,White,NONE,White
780,0,1,39.0,Driving,True,-92.086,16.428,0.0,-179.841,3.5,-92.091,18.178,-92.081,14.678,NONE,White,NONE,White
780,0,1,40.0,Driving,True,-91.086,16.431,0.0,-179.841,3.5,-91.091,18.181,-91.081,14.681,NONE,White,NONE,White
780,0,1,41.0,Driving,True,-90.086,16.434,0.0,-179.841,3.5,-90.091,18.184,-90.081,14.684,NONE,White,NONE,White
780,0,1,42.0,Driving,True,-89.086,16.436,0.0,-179.841,3.5,-89.091,18.186,-89.081,14.686,NONE,White,NONE,White
18,0,-2,0.0,Driving,False,-88.686,27.938,0.0,0.159,3.5,-88.681,26.188,-88.691,29.688,Broken,White,Solid,White
18,0,-1,0.0,Driving,False,-88.676,24.438,0.0,0.159,3.5,-88.671,22.688,-88.681,26.188,Solid,Yellow,Broken,White
18,0,4,0.0,Driving,False,-88.654,16.438,0.0,180.159,3.5,-88.659,18.188,-88.649,14.688,Solid,Yellow,Broken,White
18,0,5,0.0,Driving,False,-88.644,12.938,0.0,180.159,3.5,-88.649,14.688,-88.639,11.188,Broken,White,Solid,White
18,0,-2,1.0,Driving,False,-87.686,27.94,0.0,0.159,3.5,-87.681,26.19,-87.691,29.69,Broken,White,Solid,White
18,0,-1,1.0,Driving,False,-87.676,24.44,0.0,0.159,3.5,-87.671,22.69,-87.681,26.19,Solid,Yellow,Broken,White
18,0,4,1.0,Driving,False,-87.654,16.44,0.0,180.159,3.5,-87.659,18.19,-87.649,14.69,Solid,Yellow,Broken,White
18,0,5,1.0,Driving,False,-87.644,12.94,0.0,180.159,3.5,-87.649,14.69,-87.639,11.19,Broken,White,Solid,White
18,0,-2,2.0,Driving,False,-86.686,27.943,0.0,0.159,3.5,-86.681,26.193,-86.691,29.693,Broken,White,Solid,White
18,0,-1,2.0,Driving,False,-86.676,24.443,0.0,0.159,3.5,-86.671,22.693,-86.681,26.193,Solid,Yellow,Broken,White
18,0,4,2.0,Driving,False,-86.654,16.443,0.0,180.159,3.5,-86.659,18.193,-86.649,14.693,Solid,Yellow,Broken,White
18,0,5,2.0,Driving,False,-86.644,12.943,0.0,180.159,3.5,-86.649,14.693,-86.639,11.193,Broken,White,Solid,White
18,0,-2,3.0,Driving,False,-85.686,27.946,0.0,0.159,3.5,-85.681,26.196,-85.691,29.696,Broken,White,Solid,White
18,0,-1,3.0,Driving,False,-85.676,24.446,0.0,0.159,3.5,-85.671,22.696,-85.681,26.196,Solid,Yellow,Broken,White
18,0,4,3.0,Driving,False,-85.654,16.446,0.0,180.159,3.5,-85.659,18.196,-85.649,14.696,Solid,Yellow,Broken,White
18,0,5,3.0,Driving,False,-85.644,12.946,0.0,180.159,3.5,-85.649,14.696,-85.639,11.196,Broken,White,Solid,White
18,0,-2,4.0,Driving,False,-84.686,27.949,0.0,0.159,3.5,-84.681,26.199,-84.691,29.699,Broken,White,Solid,White
18,0,-1,4.0,Driving,False,-84.676,24.449,0.0,0.159,3.5,-84.671,22.699,-84.681,26.199,Solid,Yellow,Broken,White
18,0,4,4.0,Driving,False,-84.654,16.449,0.0,180.159,3.5,-84.659,18.199,-84.649,14.699,Solid,Yellow,Broken,White
18,0,5,4.0,Driving,False,-84.644,12.949,0.0,180.159,3.5,-84.649,14.699,-84.639,11.199,Broken,White,Solid,White
18,0,-2,5.0,Driving,False,-83.686,27.952,0.0,0.159,3.5,-83.681,26.202,-83.691,29.702,Broken,White,Solid,White
18,0,-1,5.0,Driving,False,-83.676,24.452,0.0,0.159,3.5,-83.671,22.702,-83.681,26.202,Solid,Yellow,Broken,White
18,0,4,5.0,Driving,False,-83.654,16.452,0.0,180.159,3.5,-83.659,18.202,-83.649,14.702,Solid,Yellow,Broken,White
18,0,5,5.0,Driving,False,-83.644,12.952,0.0,180.159,3.5,-83.649,14.702,-83.639,11.202,Broken,White,Solid,White
18,0,-2,6.0,Driving,False,-82.686,27.954,0.0,0.159,3.5,-82.681,26.204,-82.691,29.704,Broken,White,Solid,White
18,0,-1,6.0,Driving,False,-82.676,24.454,0.0,0.159,3.5,-82.671,22.704,-82.681,26.204,Solid,Yellow,Broken,White
18,0,4,6.0,Driving,False,-82.654,16.454,0.0,180.159,3.5,-82.659,18.204,-82.649,14.704,Solid,Yellow,Broken,White
18,0,5,6.0,Driving,False,-82.644,12.954,0.0,180.159,3.5,-82.649,14.704,-82.639,11.204,Broken,White,Solid,White
18,0,-2,7.0,Driving,False,-81.686,27.957,0.0,0.159,3.5,-81.681,26.207,-81.691,29.707,Broken,White,Solid,White
18,0,-1,7.0,Driving,False,-81.676,24.457,0.0,0.159,3.5,-81.671,22.707,-81.681,26.207,Solid,Yellow,Broken,White
18,0,4,7.0,Driving,False,-81.654,16.457,0.0,180.159,3.5,-81.659,18.207,-81.649,14.707,Solid,Yellow,Broken,White
18,0,5,7.0,Driving,False,-81.644,12.957,0.0,180.159,3.5,-81.649,14.707,-81.639,11.207,Broken,White,Solid,White
18,0,-2,8.0,Driving,False,-80.686,27.96,0.0,0.159,3.5,-80.681,26.21,-80.691,29.71,Broken,White,Solid,White
18,0,-1,8.0,Driving,False,-80.676,24.46,0.0,0.159,3.5,-80.671,22.71,-80.681,26.21,Solid,Yellow,Broken,White
18,0,4,8.0,Driving,False,-80.654,16.46,0.0,180.159,3.5,-80.659,18.21,-80.649,14.71,Solid,Yellow,Broken,White
18,0,5,8.0,Driving,False,-80.644,12.96,0.0,180.159,3.5,-80.649,14.71,-80.639,11.21,Broken,White,Solid,White
18,0,-2,9.0,Driving,False,-79.686,27.963,0.0,0.159,3.5,-79.681,26.213,-79.691,29.713,Broken,White,Solid,White
18,0,-1,9.0,Driving,False,-79.676,24.463,0.0,0.159,3.5,-79.671,22.713,-79.681,26.213,Solid,Yellow,Broken,White
18,0,4,9.0,Driving,False,-79.654,16.463,0.0,180.159,3.5,-79.659,18.213,-79.649,14.713,Solid,Yellow,Broken,White
18,0,5,9.0,Driving,False,-79.644,12.963,0.0,180.159,3.5,-79.649,14.713,-79.639,11.213,Broken,White,Solid,White
18,0,-2,10.0,Driving,False,-78.686,27.965,0.0,0.159,3.5,-78.681,26.215,-78.691,29.715,Broken,White,Solid,White
18,0,-1,10.0,Driving,False,-78.676,24.465,0.0,0.159,3.5,-78.671,22.715,-78.681,26.215,Solid,Yellow,Broken,White
18,0,4,10.0,Driving,False,-78.654,16.465,0.0,180.159,3.5,-78.659,18.215,-78.649,14.715,Solid,Yellow,Broken,White
18,0,5,10.0,Driving,False,-78.644,12.965,0.0,180.159,3.5,-78.649,14.715,-78.639,11.215,Broken,White,Solid,White
17,0,-2,0.0,Driving,False,7.408,-67.9,0.0,179.977,3.5,7.409,-66.15,7.407,-69.65,Broken,White,Solid,White
17,0,-1,0.0,Driving,False,7.409,-64.4,0.0,179.977,3.5,7.41,-62.65,7.409,-66.15,SolidSolid,Yellow,Broken,White
17,0,1,0.0,Driving,False,7.411,-60.9,0.0,359.977,3.5,7.41,-62.65,7.411,-59.15,SolidSolid,Yellow,Broken,White
17,0,2,0.0,Driving,False,7.412,-57.4,0.0,359.977,3.5,7.411,-59.15,7.413,-55.65,Broken,White,Solid,White
17,0,-2,1.0,Driving,False,6.426,-67.901,0.0,180.17,3.5,6.42,-66.151,6.431,-69.651,Broken,White,Solid,White
17,0,-1,1.0,Driving,False,6.415,-64.401,0.0,180.17,3.5,6.41,-62.651,6.42,-66.151,SolidSolid,Yellow,Broken,White
17,0,1,1.0,Driving,False,6.405,-60.901,0.0,360.17,3.5,6.41,-62.651,6.4,-59.151,SolidSolid,Yellow,Broken,White
17,0,2,1.0,Driving,False,6.394,-57.401,0.0,360.17,3.5,6.4,-59.151,6.389,-55.651,Broken,White,Solid,White
17,0,-2,2.0,Driving,False,5.443,-67.906,0.0,180.363,3.5,5.432,-66.156,5.454,-69.656,Broken,White,Solid,White
17,0,-1,2.0,Driving,False,5.421,-64.406,0.0,180.363,3.5,5.41,-62.656,5.432,-66.156,SolidSolid,Yellow,Broken,White
17,0,1,2.0,Driving,False,5.399,-60.906,0.0,360.363,3.5,5.41,-62.656,5.388,-59.156,SolidSolid,Yellow,Broken,White
17,0,2,2.0,Driving,False,5.377,-57.406,0.0,360.363,3.5,5.388,-59.156,5.366,-55.656,Broken,White,Solid,White
17,0,-2,3.0,Driving,False,4.461,-67.914,0.0,180.557,3.5,4.444,-66.164,4.478,-69.664,Broken,White,Solid,White
17,0,-1,3.0,Driving,False,4.427,-64.414,0.0,180.557,3.5,4.41,-62.664,4.444,-66.164,SolidSolid,Yellow,Broken,White
17,0,1,3.0,Driving,False,4.393,-60.914,0.0,360.557,3.5,4.41,-62.664,4.376,-59.164,SolidSolid,Yellow,Broken,White
17,0,2,3.0,Driving,False,4.359,-57.414,0.0,360.557,3.5,4.376,-59.164,4.342,-55.664,Broken,White,Solid,White
17,0,-2,4.0,Driving,False,3.479,-67.925,0.0,180.75,3.5,3.456,-66.175,3.502,-69.675,Broken,White,Solid,White
17,0,-1,4.0,Driving,False,3.433,-64.425,0.0,180.75,3.5,3.41,-62.675,3.456,-66.175,SolidSolid,Yellow,Broken,White
17,0,1,4.0,Driving,False,3.387,-60.926,0.0,360.75,3.5,3.41,-62.675,3.364,-59.176,SolidSolid,Yellow,Broken,White
17,0,2,4.0,Driving,False,3.341,-57.426,0.0,360.75,3.5,3.364,-59.176,3.318,-55.676,Broken,White,Solid,White
17,0,-2,5.0,Driving,False,2.494,-67.939,0.0,-179.085,3.5,2.466,-66.19,2.522,-69.689,Broken,White,Solid,White
17,0,-1,5.0,Driving,False,2.438,-64.44,0.0,-179.085,3.5,2.41,-62.69,2.466,-66.19,SolidSolid,Yellow,Broken,White
17,0,1,5.0,Driving,False,2.382,-60.94,0.0,0.915,3.5,2.41,-62.69,2.354,-59.191,SolidSolid,Yellow,Broken,White
17,0,2,5.0,Driving,False,2.326,-57.441,0.0,0.915,3.5,2.354,-59.191,2.298,-55.691,Broken,White,Solid,White
17,0,-2,6.0,Driving,False,1.494,-67.955,0.0,-179.085,3.5,1.466,-66.206,1.522,-69.705,Broken,White,Solid,White
17,0,-1,6.0,Driving,False,1.438,-64.456,0.0,-179.085,3.5,1.41,-62.706,1.466,-66.206,SolidSolid,Yellow,Broken,White
17,0,1,6.0,Driving,False,1.382,-60.956,0.0,0.915,3.5,1.41,-62.706,1.354,-59.207,SolidSolid,Yellow,Broken,White
17,0,2,6.0,Driving,False,1.327,-57.457,0.0,0.915,3.5,1.354,-59.207,1.299,-55.707,Broken,White,Solid,White
17,0,-2,7.0,Driving,False,0.494,-67.971,0.0,-179.085,3.5,0.466,-66.222,0.522,-69.721,Broken,White,Solid,White
17,0,-1,7.0,Driving,False,0.438,-64.472,0.0,-179.085,3.5,0.41,-62.722,0.466,-66.222,SolidSolid,Yellow,Broken,White
17,0,1,7.0,Driving,False,0.383,-60.972,0.0,0.915,3.5,0.41,-62.722,0.355,-59.222,SolidSolid,Yellow,Broken,White
17,0,2,7.0,Driving,False,0.327,-57.473,0.0,0.915,3.5,0.355,-59.222,0.299,-55.723,Broken,White,Solid,White
17,0,-2,8.0,Driving,False,-0.506,-67.987,0.0,-179.085,3.5,-0.534,-66.238,-0.478,-69.737,Broken,White,Solid,White
17,0,-1,8.0,Driving,False,-0.561,-64.488,0.0,-179.085,3.5,-0.589,-62.738,-0.534,-66.238,SolidSolid,Yellow,Broken,White
17,0,1,8.0,Driving,False,-0.617,-60.988,0.0,0.915,3.5,-0.589,-62.738,-0.645,-59.238,SolidSolid,Yellow,Broken,White
17,0,2,8.0,Driving,False,-0.673,-57.489,0.0,0.915,3.5,-0.645,-59.238,-0.701,-55.739,Broken,White,Solid,White
17,0,-2,9.0,Driving,False,-1.506,-68.003,0.0,-179.096,3.5,-1.534,-66.254,-1.479,-69.753,Broken,White,Solid,White
17,0,-1,9.0,Driving,False,-1.562,-64.504,0.0,-179.096,3.5,-1.589,-62.754,-1.534,-66.254,SolidSolid,Yellow,Broken,White
17,0,1,9.0,Driving,False,-1.617,-61.004,0.0,0.904,3.5,-1.589,-62.754,-1.644,-59.254,SolidSolid,Yellow,Broken,White
17,0,2,9.0,Driving,False,-1.672,-57.505,0.0,0.904,3.5,-1.644,-59.254,-1.7,-55.755,Broken,White,Solid,White
17,0,-2,10.0,Driving,False,-2.517,-68.018,0.0,-179.211,3.5,-2.541,-66.268,-2.493,-69.768,Broken,White,Solid,White
17,0,-1,10.0,Driving,False,-2.565,-64.519,0.0,-179.211,3.5,-2.589,-62.769,-2.541,-66.268,SolidSolid,Yellow,Broken,White
17,0,1,10.0,Driving,False,-2.613,-61.019,0.0,0.789,3.5,-2.589,-62.769,-2.637,-59.269,SolidSolid,Yellow,Broken,White
17,0,2,10.0,Driving,False,-2.661,-57.519,0.0,0.789,3.5,-2.637,-59.269,-2.686,-55.769,Broken,White,Solid,White
17,0,-2,11.0,Driving,False,-3.527,-68.031,0.0,-179.326,3.5,-3.548,-66.281,-3.507,-69.781,Broken,White,Solid,White
17,0,-1,11.0,Driving,False,-3.568,-64.531,0.0,-179.326,3.5,-3.589,-62.781,-3.548,-66.281,SolidSolid,Yellow,Broken,White
17,0,1,11.0,Driving,False,-3.61,-61.032,0.0,0.674,3.5,-3.589,-62.781,-3.63,-59.282,SolidSolid,Yellow,Broken,White
17,0,2,11.0,Driving,False,-3.651,-57.532,0.0,0.674,3.5,-3.63,-59.282,-3.671,-55.782,Broken,White,Solid,White
17,0,-2,12.0,Driving,False,-4.534,-68.042,0.0,-179.403,3.5,-4.553,-66.292,-4.516,-69.792,Broken,White,Solid,White
17,0,-1,12.0,Driving,False,-4.571,-64.542,0.0,-179.403,3.5,-4.589,-62.792,-4.553,-66.292,SolidSolid,Yellow,Broken,White
17,0,1,12.0,Driving,False,-4.607,-61.042,0.0,0.597,3.5,-4.589,-62.792,-4.625,-59.293,SolidSolid,Yellow,Broken,White
17,0,2,12.0,Driving,False,-4.644,-57.543,0.0,0.597,3.5,-4.625,-59.293,-4.662,-55.793,Broken,White,Solid,White
16,0,-2,0.0,Driving,False,-41.82,-4.815,0.0,-90.161,3.5,-43.57,-4.81,-40.07,-4.82,Broken,White,Solid,White
16,0,-1,0.0,Driving,False,-45.32,-4.805,0.0,-90.161,3.5,-47.07,-4.8,-43.57,-4.81,SolidSolid,Yellow,Broken,White
16,0,1,0.0,Driving,False,-48.82,-4.795,0.0,89.839,3.5,-47.07,-4.8,-50.57,-4.79,SolidSolid,Yellow,Broken,White
16,0,2,0.0,Driving,False,-52.32,-4.785,0.0,89.839,3.5,-50.57,-4.79,-54.07,-4.78,Broken,White,Solid,White
16,0,-2,1.0,Driving,False,-41.823,-5.815,0.0,-90.161,3.5,-43.573,-5.81,-40.073,-5.82,Broken,White,Solid,White
16,0,-1,1.0,Driving,False,-45.323,-5.805,0.0,-90.161,3.5,-47.073,-5.8,-43.573,-5.81,SolidSolid,Yellow,Broken,White
16,0,1,1.0,Driving,False,-48.823,-5.795,0.0,89.839,3.5,-47.073,-5.8,-50.573,-5.79,SolidSolid,Yellow,Broken,White
16,0,2,1.0,Driving,False,-52.323,-5.785,0.0,89.839,3.5,-50.573,-5.79,-54.073,-5.78,Broken,White,Solid,White
16,0,-2,2.0,Driving,False,-41.826,-6.815,0.0,-90.161,3.5,-43.576,-6.81,-40.076,-6.82,Broken,White,Solid,White
16,0,-1,2.0,Driving,False,-45.326,-6.805,0.0,-90.161,3.5,-47.076,-6.8,-43.576,-6.81,SolidSolid,Yellow,Broken,White
16,0,1,2.0,Driving,False,-48.826,-6.795,0.0,89.839,3.5,-47.076,-6.8,-50.576,-6.79,SolidSolid,Yellow,Broken,White
16,0,2,2.0,Driving,False,-52.326,-6.785,0.0,89.839,3.5,-50.576,-6.79,-54.076,-6.78,Broken,White,Solid,White
